filename,shape,sampling_rate,duration_sec,split,speaker_id,chapter_id,id,text,device,distance
./dataset/3_8296_279865_0094.wav,"(534960,)",48000,11.145,train.other.500,8296,279865,8296_279865_0094,HALF A MILE FROM THEIR NEW CAMPING PLACE THE CARRIAGE BROKE AGAIN AND THIS TIME THEY FOUND IT EASIER TO CARRY BOAT AND BAGGAGE THAN TO BUILD A NEW CONVEYANCE CAPTAIN LEWIS DESCRIBED,3,0.3
./dataset/3_2063_148525_0007.wav,"(239520,)",48000,4.99,train.other.500,2063,148525,2063_148525_0007,I HAVE KNOWN ZEALOUS CHRISTIANS WHO CONSTANTLY FORGOT THEMSELVES,3,0.3
./dataset/3_8296_279865_0018.wav,"(605760,)",48000,12.62,train.other.500,8296,279865,8296_279865_0018,SCARCELY ANYTHING WAS KNOWN OF LOUISIANA EXCEPT THE STORIES TOLD BY A FEW HUNTERS JEFFERSON DECIDED THAT THE REGION MUST BE EXPLORED AND ASKED HIS YOUNG SECRETARY MERIWETHER LEWIS,3,0.3
./dataset/3_8296_279865_0009.wav,"(128399,)",48000,2.675,train.other.500,8296,279865,8296_279865_0009,YEARS LATER THE ENGLISH GENERAL WOLFE,3,0.3
./dataset/3_8296_266250_0029.wav,"(170640,)",48000,3.555,train.other.500,8296,266250,8296_266250_0029,WHAT DID YOU THINK THE FIRST MINUTE YOU SAW HER GRANDPA ASKED EDDIE,3,0.3
./dataset/3_8296_266250_0002.wav,"(561600,)",48000,11.7,train.other.500,8296,266250,8296_266250_0002,SO THEY SHALL MY DARLINGS SHE ANSWERED FOR MAMMA LOVES TO TEACH YOU THE YOUNG CARRINGTONS TOO AND THEIR MOTHER PREFERRED THE OLD WAY SO MISTER DALY'S KIND OFFER WAS DECLINED WITH THANKS,3,0.3
./dataset/3_2063_148525_0005.wav,"(708000,)",48000,14.75,train.other.500,2063,148525,2063_148525_0005,HAVE HELD THE SAME LANGUAGE THE TRACK THEY POINT OUT TO MAN IS THE SAME ONLY THAT THE GOAL IS MORE REMOTE INSTEAD OF PLACING IN THIS WORLD THE REWARD OF THE SACRIFICES THEY IMPOSE,3,0.3
./dataset/3_8296_279865_0057.wav,"(712560,)",48000,14.845,train.other.500,8296,279865,8296_279865_0057,WITHIN FORTY PACES OF THE BEAR FOUR OF THE HUNTERS FIRED AND EACH LODGED A BALL IN THE BEAR'S BODY THE ANIMAL SPRANG UP AND ROARED FURIOUSLY AT THEM AS HE CAME NEAR THEM THE TWO HUNTERS WHO HAD NOT YET FIRED GAVE HIM TWO MORE WOUNDS,3,0.3
./dataset/3_8296_266250_0000.wav,"(539520,)",48000,11.24,train.other.500,8296,266250,8296_266250_0000,THE ORDINARY DUTIES OF LIFE MISTER DALY ANXIOUS TO MAKE SOME RETURN FOR THE KINDNESS SHOWN HIM OFFERED TO ACT AS TUTOR TO ALL THE CHILDREN WHO WERE OLD ENOUGH FOR SCHOOL DUTIES,3,0.3
./dataset/3_8296_266250_0020.wav,"(667440,)",48000,13.905,train.other.500,8296,266250,8296_266250_0020,THEN BEGGED THEIR MOTHER TO TELL THEM AGAIN ABOUT DEAR GRANDMA THEY HAD HEARD THE STORY ALL THAT MAMMA AND MAMMY COULD TELL MANY TIMES BUT IT NEVER LOST ITS CHARM YES DEARS I WILL I LOVE TO THINK AND SPEAK OF HER ELSIE SAID,3,0.3
./dataset/3_2063_148526_0025.wav,"(660240,)",48000,13.755,train.other.500,2063,148526,2063_148526_0025,CAUSES OF FANATICAL ENTHUSIASM IN SOME AMERICANS ALTHOUGH THE DESIRE OF ACQUIRING THE GOOD THINGS OF THIS WORLD IS THE PREVAILING PASSION OF THE AMERICAN PEOPLE CERTAIN,3,0.3
./dataset/3_8296_266250_0030.wav,"(178080,)",48000,3.71,train.other.500,8296,266250,8296_266250_0030,BUT SHE POOR THING HAD NONE TO LOVE OR CHERISH HER BUT HER MAMMY,3,0.3
./dataset/3_8296_279865_0033.wav,"(493680,)",48000,10.285,train.other.500,8296,279865,8296_279865_0033,OF THE WASBASHA OR OSAGES WHO KEPT A REVERENCE FOR THEIR ANCESTORS NEVER HUNTING THE BEAVER BECAUSE IN KILLING THAT ANIMAL THEY WOULD KILL A BROTHER OF THE OSAGE,3,0.3
./dataset/3_8296_279865_0032.wav,"(179520,)",48000,3.74,train.other.500,8296,279865,8296_279865_0032,THE OSAGE READILY CONSENTED AND FROM THIS HAPPY MARRIAGE,3,0.3
./dataset/3_8296_279865_0050.wav,"(614640,)",48000,12.805,train.other.500,8296,279865,8296_279865_0050,THEY WERE NOW VERY FAR NORTH NEAR THE NORTHWEST CORNER OF WHAT IS THE STATE OF NORTH DAKOTA GAME WAS STILL PLENTIFUL BUT THE BANKS OF THE RIVER WERE COVERED WITH A COATING OF ALKALI SALTS,3,0.3
./dataset/3_8296_279865_0061.wav,"(755040,)",48000,15.73,train.other.500,8296,279865,8296_279865_0061,UPSET THE CANOE THE BOAT WOULD HAVE TURNED UPSIDE DOWN BUT FOR THE RESISTANCE OF THE CANVAS AWNING THE OTHER BOATS HASTENED TO THE RESCUE RIGHTED THE CANOE AND BY BALING HER OUT KEPT HER FROM SINKING THEY ROWED THE CANOE TO SHORE AND THE CARGO WAS SAVED,3,0.3
./dataset/3_8296_279865_0017.wav,"(502560,)",48000,10.47,train.other.500,8296,279865,8296_279865_0017,IN TIME THIS PURCHASE OF LOUISIANA OR THE TERRITORY STRETCHING TO THE ROCKY MOUNTAINS FORMING THE LARGER PART OF WHAT ARE NOW THIRTEEN OF THE STATES OF THE UNION,3,0.3
./dataset/3_8296_279865_0093.wav,"(416640,)",48000,8.68,train.other.500,8296,279865,8296_279865_0093,THEY HAD TO STOP AND SEARCH FOR A SUBSTITUTE AND FINALLY FOUND WILLOW TREES WHICH PROVIDED THEM WITH ENOUGH WOOD TO PATCH UP THE BOAT CARRIAGE,3,0.3
./dataset/1_6930_81414_0023.wav,"(234480,)",48000,4.885,test.clean,6930,81414,6930_81414_0023,PERCHANCE TOO KAFFAR'S DEATH MIGHT SERVE HIM IN GOOD STEAD,1,0.1
./dataset/1_6930_75918_0018.wav,"(518880,)",48000,10.81,test.clean,6930,75918,6930_75918_0018,THE NIGHT WAS CLEAR STARLIT AND SPLENDID THE TEMPEST HAD PASSED AWAY AND THE SWEET INFLUENCES OF THE EVENING HAD RESTORED LIFE PEACE AND SECURITY EVERYWHERE,1,0.1
./dataset/1_5639_40744_0000.wav,"(756960,)",48000,15.77,test.clean,5639,40744,5639_40744_0000,ELEVEN O'CLOCK HAD STRUCK IT WAS A FINE CLEAR NIGHT THEY WERE THE ONLY PERSONS ON THE ROAD AND THEY SAUNTERED LEISURELY ALONG TO AVOID PAYING THE PRICE OF FATIGUE FOR THE RECREATION PROVIDED FOR THE TOLEDANS IN THEIR VALLEY OR ON THE BANKS OF THEIR RIVER,1,0.1
./dataset/1_5639_40744_0009.wav,"(114000,)",48000,2.375,test.clean,5639,40744,5639_40744_0009,MOTHER DEAR FATHER DO YOU HEAR ME,1,0.1
./dataset/1_6930_76324_0007.wav,"(135360,)",48000,2.82,test.clean,6930,76324,6930_76324_0007,NOW WHAT HAVE YOU TO SAY CYNTHIA SPRAGUE,1,0.1
./dataset/1_6930_76324_0006.wav,"(213840,)",48000,4.455,test.clean,6930,76324,6930_76324_0006,HERS HAPPENED TO BE IN THE SAME FRAME TOO BUT SHE EVIDENTLY DIDN'T CARE ABOUT THAT,1,0.1
./dataset/1_6930_76324_0019.wav,"(123600,)",48000,2.575,test.clean,6930,76324,6930_76324_0019,NOW LET'S DUST THE FURNITURE AND PICTURES,1,0.1
./dataset/1_260_123440_0013.wav,"(166800,)",48000,3.475,test.clean,260,123440,260_123440_0013,I AM SO VERY TIRED OF BEING ALL ALONE HERE,1,0.1
./dataset/1_1320_122617_0033.wav,"(530160,)",48000,11.045,test.clean,1320,122617,1320_122617_0033,IF HOWEVER THEY TAKE YOUR SCALP AS I TRUST AND BELIEVE THEY WILL NOT DEPEND ON IT UNCAS AND I WILL NOT FORGET THE DEED BUT REVENGE IT AS BECOMES TRUE WARRIORS AND TRUSTY FRIENDS,1,0.1
./dataset/1_5639_40744_0026.wav,"(696000,)",48000,14.5,test.clean,5639,40744,5639_40744_0026,LUIS WAS OUT OF DANGER IN A FORTNIGHT IN A MONTH HE ROSE FROM HIS BED AND DURING ALL THAT TIME HE WAS VISITED DAILY BY HIS MOTHER AND GRANDMOTHER AND TREATED BY THE MASTER AND MISTRESS OF THE HOUSE AS IF HE WAS THEIR OWN CHILD,1,0.1
./dataset/1_5639_40744_0029.wav,"(350640,)",48000,7.305,test.clean,5639,40744,5639_40744_0029,THIS TRUTH WHICH I HAVE LEARNED FROM HER LIPS IS CONFIRMED BY HIS FACE IN WHICH WE HAVE BOTH BEHELD THAT OF OUR SON,1,0.1
./dataset/1_5639_40744_0041.wav,"(825600,)",48000,17.2,test.clean,5639,40744,5639_40744_0041,NOR WAS RODOLFO LESS SURPRISED THAN THEY AND THE BETTER TO ASSURE HIMSELF OF SO WONDERFUL A FACT HE BEGGED LEOCADIA TO GIVE HIM SOME TOKEN WHICH SHOULD MAKE PERFECTLY CLEAR TO HIM THAT WHICH INDEED HE DID NOT DOUBT SINCE IT WAS AUTHENTICATED BY HIS PARENTS,1,0.1
./dataset/1_260_123440_0020.wav,"(239760,)",48000,4.995,test.clean,260,123440,260_123440_0020,WE WON'T TALK ABOUT HER ANY MORE IF YOU'D RATHER NOT WE INDEED,1,0.1
./dataset/1_1320_122617_0007.wav,"(889199,)",48000,18.525,test.clean,1320,122617,1320_122617_0007,COME COME RETURNED HAWKEYE UNCASING HIS HONEST COUNTENANCE THE BETTER TO ASSURE THE WAVERING CONFIDENCE OF HIS COMPANION YOU MAY SEE A SKIN WHICH IF IT BE NOT AS WHITE AS ONE OF THE GENTLE ONES HAS NO TINGE OF RED TO IT THAT THE WINDS OF THE HEAVEN AND THE SUN HAVE NOT BESTOWED NOW LET US TO BUSINESS,1,0.1
./dataset/1_6930_76324_0010.wav,"(129120,)",48000,2.69,test.clean,6930,76324,6930_76324_0010,WHAT IN THE WORLD IS THAT QUERIED JOYCE,1,0.1
./dataset/1_1320_122617_0027.wav,"(273117,)",48000,5.6899,test.clean,1320,122617,1320_122617_0027,AS SOON AS THESE DISPOSITIONS WERE MADE THE SCOUT TURNED TO DAVID AND GAVE HIM HIS PARTING INSTRUCTIONS,1,0.1
./dataset/1_1320_122612_0001.wav,"(456960,)",48000,9.52,test.clean,1320,122612,1320_122612_0001,THE DEWS WERE SUFFERED TO EXHALE AND THE SUN HAD DISPERSED THE MISTS AND WAS SHEDDING A STRONG AND CLEAR LIGHT IN THE FOREST WHEN THE TRAVELERS RESUMED THEIR JOURNEY,1,0.1
./dataset/1_260_123440_0001.wav,"(83520,)",48000,1.74,test.clean,260,123440,260_123440_0001,POOR ALICE,1,0.1
./dataset/1_6930_75918_0010.wav,"(145680,)",48000,3.035,test.clean,6930,75918,6930_75918_0010,I CAN PERCEIVE LOVE CLEARLY ENOUGH,1,0.1
./dataset/1_1320_122612_0004.wav,"(308400,)",48000,6.425,test.clean,1320,122612,1320_122612_0004,DISTRUSTING HIS OWN JUDGMENT HIS APPEALS TO THE OPINION OF CHINGACHGOOK WERE FREQUENT AND EARNEST,1,0.1
./dataset/1_7902_96592_0009.wav,"(235680,)",48000,4.91,test.other,7902,96592,7902_96592_0009,THERE WAS AN INTERVAL OF THINKING OVER THIS KNOTTY QUESTION DURING WHICH THE LOW WHISTLING WENT ON,1,0.1
./dataset/1_7902_96591_0021.wav,"(142080,)",48000,2.96,test.other,7902,96591,7902_96591_0021,A NARROW TABLE AGAINST THE WALL IN TWO PLACES,1,0.1
./dataset/1_7902_96591_0013.wav,"(258240,)",48000,5.38,test.other,7902,96591,7902_96591_0013,NO HE THOUGHT TO HIMSELF I DON'T BELIEVE THEY WOULD KILL ME BUT THEY WOULD KNOCK ME ABOUT,1,0.1
./dataset/1_7902_96594_0003.wav,"(117840,)",48000,2.455,test.other,7902,96594,7902_96594_0003,THAT'S RIGHT OF COURSE WELL ARMED,1,0.1
./dataset/1_7902_96592_0005.wav,"(413040,)",48000,8.605,test.other,7902,96592,7902_96592_0005,THE DULL SOUND OF DEPARTING STEPS AND A LOW WHISTLING SOUND COMING DOWN THROUGH THE SKYLIGHT WINDOW INTO THE CABIN WHERE ARCHY RAYSTOKE LAY WITH HIS HEAVY EYELIDS PRESSED DOWN BY SLEEP,1,0.1
./dataset/1_7902_96592_0000.wav,"(202080,)",48000,4.21,test.other,7902,96592,7902_96592_0000,SURE YOU'VE LOOKED ROUND EVERYWHERE BOY YES FATHER QUITE,1,0.1
./dataset/1_7902_96591_0015.wav,"(461280,)",48000,9.61,test.other,7902,96591,7902_96591_0015,TO DO THIS HE MUST SCHEME LIE HID TILL MORNING THEN MAKE FOR THE NEAREST POINT AND SIGNAL FOR HELP UNLESS A BOAT'S CREW WERE ALREADY SEARCHING FOR HIM HOW TO ESCAPE,1,0.1
./dataset/1_7902_96591_0016.wav,"(290160,)",48000,6.045,test.other,7902,96591,7902_96591_0016,THE WINDOW WAS BARRED BUT HE WENT TO IT AND TRIED THE BARS ONE BY ONE TO FIND THEM ALL SOLIDLY FITTED INTO THE STONE SILL,1,0.1
./dataset/1_7902_96594_0015.wav,"(123359,)",48000,2.57,test.other,7902,96594,7902_96594_0015,AWK WARD MISTER GURR AWKWARD,1,0.1
./dataset/1_7902_96592_0016.wav,"(99600,)",48000,2.075,test.other,7902,96592,7902_96592_0016,HULLO HE SAID WHO ARE YOU,1,0.1
./dataset/1_7800_283493_0026.wav,"(662160,)",48000,13.795,train.clean.100,7800,283493,7800_283493_0026,FRANK HOWEVER UNDERSTOOD WHAT A BLIZZARD MEANT UP THERE IN MAINE HE HAD BEEN IN ONE OR TWO HIMSELF AND WOULD NOT CARE TO REPEAT CERTAIN EXPERIENCES THAT HAD COME HIS WAY UNLESS WELL PROVIDED AGAINST HUNGER AND BITTER COLD,1,0.1
./dataset/1_7800_283493_0034.wav,"(706320,)",48000,14.715,train.clean.100,7800,283493,7800_283493_0034,WE'RE NOT THE BABES IN THE WOODS YOU KNOW IF I DO SAY IT MYSELF WE'VE HAD OUR EYETEETH CUT FOR SOME TIME THERE NEVER WAS SUCH A BULLY CHANCE TO GET A BIG MOOSE AND WE WANT TO DO OUR LEVEL BEST LOOK FOR US WHEN WE COME,1,0.1
./dataset/1_2514_149482_0095.wav,"(682080,)",48000,14.21,train.clean.100,2514,149482,2514_149482_0095,SHE ENUNCIATED TO RELIEVE HIS BEWILDERMENT THE OBVIOUS TRUTH THAT YOU COULDN'T LEAVE LONDON FOR THREE MONTHS AT THAT TIME OF THE YEAR AND COME BACK TO FIND YOUR FRIENDS JUST WHERE THEY WERE AS THEY HAD OF COURSE BEEN JIGGING AWAY,1,0.1
./dataset/1_374_180298_0006.wav,"(639840,)",48000,13.33,train.clean.100,374,180298,374_180298_0006,I CAME TO PARIS STUDIED LAW WAS CALLED TO THE BAR AND LIKE MANY OTHER YOUNG MEN PUT MY DIPLOMA IN MY POCKET AND LET MYSELF DRIFT AS ONE SO EASILY DOES IN PARIS,1,0.1
./dataset/1_2514_149482_0105.wav,"(680640,)",48000,14.18,train.clean.100,2514,149482,2514_149482_0105,THAT WITH SUCH STUFF AS THE STRANGE ENGLISH GIRL WAS MADE OF STUFF THAT IN SPITE OF MAUD MANNINGHAM WHO WAS FULL OF SENTIMENT SHE HAD NEVER KNOWN THERE WAS NONE OTHER TO BE EMPLOYED THESE THINGS WERE OF LATER EVIDENCE,1,0.1
./dataset/1_374_180298_0010.wav,"(679440,)",48000,14.155,train.clean.100,374,180298,374_180298_0010,SHE WOULD WRITE TO ME IN THE MORNING THAT SHE WOULD DINE WITH ME NOT AT HOME BUT AT SOME RESTAURANT IN PARIS OR IN THE COUNTRY I WOULD CALL FOR HER AND WE WOULD DINE AND GO ON TO THE THEATRE OFTEN HAVING SUPPER AS WELL,1,0.1
./dataset/1_374_180298_0000.wav,"(697440,)",48000,14.53,train.clean.100,374,180298,374_180298_0000,CHAPTER SIXTEEN I MIGHT HAVE TOLD YOU OF THE BEGINNING OF THIS LIAISON IN A FEW LINES BUT I WANTED YOU TO SEE EVERY STEP BY WHICH WE CAME I TO AGREE TO WHATEVER MARGUERITE WISHED,1,0.1
./dataset/1_2514_149482_0090.wav,"(403439,)",48000,8.405,train.clean.100,2514,149482,2514_149482_0090,THE CREATURE IN FINE AS TO WHOM SPANGLES OR SPOTS OF ANY SUFFICIENTLY MARKED AND EXHIBITED SORT COULD BE LOUDLY ENOUGH PREDICATED,1,0.1
./dataset/1_2514_149482_0051.wav,"(717120,)",48000,14.94,train.clean.100,2514,149482,2514_149482_0051,TO A PERCEPTION OF MORE ELEMENTS IN THE OCCASION THAN HE WAS HIMSELF ABLE TO COUNT SHE WAS ACCESSIBLE TO SIDES OF IT HE IMAGINED THAT WERE AS YET OBSCURE TO HIM FOR THOUGH SHE UNMISTAKEABLY REJOICED AND SOARED,1,0.1
./dataset/1_7800_283478_0033.wav,"(770160,)",48000,16.045,train.clean.100,7800,283478,7800_283478_0033,PERHAPS HE'S HELD WILL UP TO TELL HIM ABOUT SOMETHING YOU KNOW UNCLE FELIX THINKS HEAPS OF OUR CHUM YES AND OF ALL THE REST OF US IN THE BARGAIN THERE HE COMES EXCLAIMED BLUFF AND SAY HE SEEMS TO BE IN A TERRIBLE HURRY ADDED JERRY,1,0.1
./dataset/1_2514_149482_0014.wav,"(727920,)",48000,15.165,train.clean.100,2514,149482,2514_149482_0014,THE HUMILIATION OF THIS IMPOTENCE WAS PRECISELY WHAT AUNT MAUD SOUGHT TO MITIGATE FOR HIM BY KEEPING HIM DOWN AND AS HER EFFORT TO THAT END HAD DOUBTLESS NEVER YET BEEN SO VISIBLE HE HAD PROBABLY NEVER FELT SO DEFINITELY PLACED IN THE WORLD,1,0.1
./dataset/1_3240_131231_0078.wav,"(691443,)",48000,14.4051,train.clean.100,3240,131231,3240_131231_0078,AS TO DISCUSSION NOT A WORD OR SCIENCE AND ITS CONTINUITY WITH PRESBYTERIANISM DATA LIKE THIS ARE DAMNED AT BIRTH THE WEATHER REVIEW DOES SPRINKLE OR BAPTIZE OR ATTEMPT TO SAVE THIS INFANT,1,0.1
./dataset/1_374_180298_0059.wav,"(454560,)",48000,9.47,train.clean.100,374,180298,374_180298_0059,WELL TELL THE DUKE TO TAKE IT FOR YOU HE WOULD DO SO I AM SURE I'LL SEE ABOUT IT IF YOU LIKE MARGUERITE LOOKED AT ME,1,0.1
./dataset/1_7800_283478_0030.wav,"(813120,)",48000,16.94,train.clean.100,7800,283478,7800_283478_0030,OH WELL I NOTICED A LOT OF DODGING BEING DONE COMMENTED FRANK AND ONLY FOR THAT ALL OF US MIGHT HAVE MADE MORE BULL'S EYES CHANCES ARE THAT ANDY WILL HAVE A CIRCLE AROUND HIS LEFT EYE AFTER THAT SMASH HE GOT OBSERVED JERRY A HARD SNOWBALL CAN STING LIKE FUN WHEN IT CATCHES YOU THERE,1,0.1
./dataset/1_7800_283478_0018.wav,"(185520,)",48000,3.865,train.clean.100,7800,283478,7800_283478_0018,ALTHOUGH THE LATTER HAD NOT BEEN A RESIDENT THERE MUCH MORE THAN THREE YEARS,1,0.1
./dataset/1_3240_131231_0026.wav,"(729120,)",48000,15.19,train.clean.100,3240,131231,3240_131231_0026,HAVING PUBLISHED A REPORT OF A FALL OF FISHES WRITES I AM CONTINUALLY RECEIVING SIMILAR ACCOUNTS OF FROGS AND FISHES BUT IN ALL THE VOLUMES OF THE ZOOLOGIST I CAN FIND ONLY TWO REPORTS OF SUCH FALLS THERE IS NOTHING TO CONCLUDE,1,0.1
./dataset/1_374_180299_0019.wav,"(668400,)",48000,13.925,train.clean.100,374,180299,374_180299_0019,FAR THAT MY MISTRESS NOW BELONGED TO ME MORE COMPLETELY AND MY DREAM WAS AT LENGTH REALIZED MARGUERITE COULD NOT BE WITHOUT ME NOT CARING WHAT THE RESULT MIGHT BE SHE PUBLICLY PROCLAIMED OUR LIAISON,1,0.1
./dataset/1_374_180299_0033.wav,"(707280,)",48000,14.735,train.clean.100,374,180299,374_180299_0033,SAID SHE TURNING TO PRUDENCE AND SPEAKING IN A BROKEN VOICE YOU CAN REPORT THIS SCENE TO THE DUKE AND YOU CAN ADD THAT WE HAVE NO LONGER NEED OF HIM FROM THAT DAY FORTH THE DUKE WAS NEVER REFERRED TO,1,0.1
./dataset/1_374_180299_0043.wav,"(371520,)",48000,7.74,train.clean.100,374,180299,374_180299_0043,HE WOULD BRING HER BACK TO HIM BUT WHEN HE HAD PERCEIVED THE USELESSNESS OF THESE MEANS HE COULD HOLD OUT NO LONGER,1,0.1
./dataset/1_3240_131231_0068.wav,"(694560,)",48000,14.47,train.clean.100,3240,131231,3240_131231_0068,A CORRESPONDENT WRITES FROM THE DOVE MARINE LABORATORY CUTTERCOATS ENGLAND THAT AT HINDON A SUBURB OF SUNDERLAND AUGUST TWENTY FOURTH NINETEEN EIGHTEEN HUNDREDS OF SMALL FISHES IDENTIFIED AS SAND EELS HAD FALLEN,1,0.1
./dataset/1_3240_131232_0008.wav,"(597600,)",48000,12.45,train.clean.100,3240,131232,3240_131232_0008,BUT THE OMNIPRESENCE OF HETEROGENEITY OR LIVING FISHES ALSO PONDS OF FRESH WATER OCEANS OF SALT WATER AS TO THE LAW OF GRAVITATION I PREFER TO TAKE ONE SIMPLE STAND,1,0.1
./dataset/1_3240_131232_0037.wav,"(720000,)",48000,15.0,train.clean.100,3240,131232,3240_131232_0037,SUGGESTS TO ME SOMETHING OF A MIGRATORY NATURE BUT THAT SNAKES IN THE UNITED STATES DO NOT MIGRATE IN THE MONTH OF JANUARY IF EVER AS TO FALLS OR FLUTTERINGS OF WINGED INSECTS FROM THE SKY PREVAILING NOTIONS OF SWARMING WOULD SEEM EXPLANATORY ENOUGH,1,0.1
./dataset/1_374_180299_0006.wav,"(740400,)",48000,15.425,train.clean.100,374,180299,374_180299_0006,I TOOK IT WAS I RIGHT I FLUNG MY ARMS AROUND HER NECK AND KISSED HER IT WILL BE CHARMING SHE CONTINUED YOU HAVE THE KEY OF THE LITTLE DOOR AND I HAVE PROMISED THE DUKE THE KEY OF THE FRONT DOOR,1,0.1
./dataset/1_3240_131231_0008.wav,"(119760,)",48000,2.495,train.clean.100,3240,131231,3240_131231_0008,JULY THIRTIETH EIGHTEEN THIRTY EIGHT,1,0.1
./dataset/1_7800_283492_0013.wav,"(674400,)",48000,14.05,train.clean.100,7800,283492,7800_283492_0013,THE BIG COWARD MUTTERED BLUFF CLENCHING HIS FISTS AND SHAKING HIS HEAD AS THOUGH HE WOULD LIKE NOTHING BETTER THAN TO GET IN A BLOW AT THE BULLY MY OPINION AS FAR AS I HAVE ANY IS ABOUT LIKE THIS FRANK CONTINUED,1,0.1
./dataset/1_3240_131231_0034.wav,"(776879,)",48000,16.185,train.clean.100,3240,131231,3240_131231_0034,THE FISHES THEMSELVES HAD FALLEN BY PAILFULS IF THESE FISHES WERE NOT UPON THE GROUND IN THE FIRST PLACE WE BASE OUR OBJECTIONS TO THE WHIRLWIND EXPLANATION UPON TWO DATA THAT THEY FELL IN NO SUCH DISTRIBUTION AS ONE COULD ATTRIBUTE TO THE DISCHARGE OF A WHIRLWIND,1,0.1
./dataset/1_7800_283493_0030.wav,"(714003,)",48000,14.8751,train.clean.100,7800,283493,7800_283493_0030,WE TAKE IT ALL BACK JERRY VOWED AFTER THIS WE'LL OWN UP THAT YOU KNOW A BULL MOOSE FROM A MULE OR A BUCK DEER EVERY TIME THAT'S GOING TO BE A PRIZE PICTURE ALL RIGHT THOSE LAST WORDS FROM FRANK MADE WILL VERY PROUD,1,0.1
./dataset/1_2514_149482_0032.wav,"(780720,)",48000,16.265,train.clean.100,2514,149482,2514_149482_0032,THAT THE DISCIPLINED FACE DID OFFER HIM OVER THE FOOTLIGHTS AS HE BELIEVED THE SMALL GLEAM FINE FAINT BUT EXQUISITE OF A SPECIAL INTELLIGENCE SO MIGHT A PRACTISED PERFORMER EVEN WHEN RAKED BY DOUBLE BARRELLED GLASSES SEEM TO BE ALL IN HER PART,1,0.1
./dataset/1_7800_283478_0024.wav,"(693120,)",48000,14.44,train.clean.100,7800,283478,7800_283478_0024,CHANCES ARE WE'LL BE DROPPING IN TO SEE HOW OLD JESSE WILCOX IS GETTING ON WITH HIS MUSKRAT TRAPPING I THINK I'D ENJOY ANOTHER TURN UP THERE IN THE WOODS ONE THING SURE SAID FRANK WE MUST ARRANGE TO GO AWAY SOMEWHERE AND DO A LITTLE HUNTING AGAIN,1,0.1
./dataset/1_374_180298_0013.wav,"(622320,)",48000,12.965,train.clean.100,374,180298,374_180298_0013,MY LOVE FOR HER HAD SO DISTURBING AN INFLUENCE UPON ME THAT EVERY MOMENT I SPENT AWAY FROM MARGUERITE WAS LIKE A YEAR AND THAT I FELT THE NEED OF CONSUMING THESE MOMENTS IN THE FIRE OF SOME SORT OF PASSION,1,0.1
./dataset/1_2514_149482_0017.wav,"(713760,)",48000,14.87,train.clean.100,2514,149482,2514_149482_0017,THE IDEA OF A VISIT TO THE WONDERFUL COUNTRY HAD CLEARLY BUT JUST OCCURRED TO HER YET SHE WAS TALKING OF IT AT THE END OF A MINUTE AS HER FAVOURITE DREAM HE DIDN'T BELIEVE IN IT BUT HE PRETENDED TO THIS HELPED HER AS WELL AS ANYTHING ELSE,1,0.1
./dataset/1_3240_131232_0020.wav,"(767760,)",48000,15.995,train.clean.100,3240,131232,3240_131232_0020,BUT HAS ALWAYS SOUGHT POSITIVELY TO PROVE OR TO DISPROVE SOMETHING THAT WAS CONCEIVED OF OR SUSPECTED IN ADVANCE AS I SUSPECTED SAYS THIS CORRESPONDENT I FOUND THAT THE SNAILS WERE OF A FAMILIAR LAND SPECIES THAT THEY HAD BEEN UPON THE GROUND,1,0.1
./dataset/1_7800_283493_0003.wav,"(761280,)",48000,15.86,train.clean.100,7800,283493,7800_283493_0003,BUT GO ON WILL WHAT HAPPENED NEXT OH I LOOKED UP TO SEE WHAT HAD MADE THAT QUEER SOUND AND THERE HE WAS JUST STANDING AND LOOKING STRAIGHT AT ME I WAS NEARLY SCARED TO DEATH AT FIRST FOR HE LOOKED NEARLY AS BIG AS A BARN,1,0.1
./dataset/1_374_180298_0028.wav,"(721680,)",48000,15.035,train.clean.100,374,180298,374_180298_0028,THEN SHE SOMETIMES CAME TO DINE WITH ME ONE MORNING I DID NOT GO TILL EIGHT AND THERE CAME A DAY WHEN I DID NOT GO TILL TWELVE BUT SOONER THAN THE MORAL METAMORPHOSIS A PHYSICAL METAMORPHOSIS CAME ABOUT IN MARGUERITE,1,0.1
./dataset/1_374_180299_0021.wav,"(751680,)",48000,15.66,train.clean.100,374,180299,374_180299_0021,AND THAT HAPPEN WHAT MIGHT SHE WOULD NOT SACRIFICE THE PLEASURE OF HAVING ME CONSTANTLY WITH HER ADDING THAT THOSE WHO WERE NOT SATISFIED WITH THIS ARRANGEMENT WERE FREE TO STAY AWAY SO MUCH I HAD HEARD ONE DAY WHEN PRUDENCE HAD SAID TO MARGUERITE,1,0.1
./dataset/1_374_180298_0036.wav,"(663600,)",48000,13.825,train.clean.100,374,180298,374_180298_0036,THE TIME OF THE YEAR WHEN I WAS ACCUSTOMED TO JOIN MY FATHER AND SISTER HAD NOW ARRIVED AND I DID NOT GO BOTH OF THEM WROTE TO ME FREQUENTLY BEGGING ME TO COME TO THESE LETTERS I REPLIED AS BEST I COULD,1,0.1
