6432_63723_000000_000000	CHAPTER XII	CHAPTER twelve	false	0.72	19.545	22.561779
6432_63723_000070_000000	"Only that I--" Darcy hesitated and grew red.	"Only that I-" Darcy hesitated and grew red.	true	855.8	859.815	21.739466
6432_63723_000071_000000	"I guess I understand," said the colonel with a laugh.	"I guess I understand," said the colonel with a laugh.	true	859.815	862.395	20
6432_63723_000071_000001	"I'll tell her!"	"I'll tell her!"	true	862.395	863.41	23.793308
6432_63723_000072_000000	The colonel spent that evening in the grill room of the Homestead. Though it was not the same as it had been, and though patronage of the better sort had fallen off considerably, it was still a jolly enough sort of place of its character to be in.	The colonel spent that evening in the grill room of the Homestead. Though it was not the same as it had been, and though patronage of the better sort had fallen off considerably, it was still a jolly enough sort of place of its character to be in.	false	863.93	877.44	20.405256
6432_63723_000072_000001	A number of "men about town," as they liked to be called, were in, and Colonel Ashley was sipping his julep when there entered Mr. Kettridge, the relative of Mrs. Darcy, whose jewelry shop he was managing pending a settlement of her estate.	A number of "men about town," as they liked to be called, were in, and Colonel Ashley was sipping his julep when there entered mr Kettridge, the relative of mrs Darcy, whose jewelry shop he was managing pending a settlement of her estate.	true	877.44	890.59	22.784914
6432_63723_000073_000000	"Good evening, Colonel," he called genially.	"Good evening, Colonel," he called genially.	true	891.41	893.745	20.072678
6432_63723_000073_000001	"Will you join me in a Welsh rabbit?"	"Will you join me in a Welsh rabbit?"	true	893.745	896.14	19.558603
6432_63723_000074_000000	"Thank you, no. I'm afraid my digestion isn't quite up to that, as I've had to cut out my fishing of late.	"Thank you, no I'm afraid my digestion isn't quite up to that, as I've had to cut out my fishing of late.	true	896.54	903.04	22.499987
6432_63723_000074_000001	But what do you say to a julep?"	But what do you say to a julep?"	false	903.62	905.62	22.96306
6432_63723_000075_000000	"Delighted, I'm sure," and they sat down at one of the half-enclosed tables in the grill and ordered food and drink.	"Delighted, I'm sure," and they sat down at one of the half enclosed tables in the grill and ordered food and drink.	false	906.11	912.01	21.29012
6432_63723_000075_000001	They had become friends since the colonel's first visit to the store, and the friendship had grown as they found they had congenial tastes.	They had become friends since the colonel's first visit to the store, and the friendship had grown as they found they had congenial tastes.	true	912.29	920.08	20.466787
6432_63723_000076_000000	The evening passed pleasantly for them.	The evening passed pleasantly for them.	true	920.27	922.575	24.20257
6432_63723_000076_000001	They talked of much, including the murder, and the colonel was more than pleased to find that the jeweler had no very strong suspicion against young Darcy.	They talked of much, including the murder, and the colonel was more than pleased to find that the jeweler had no very strong suspicion against young Darcy.	true	922.575	930.76	22.162971
6432_63723_000077_000000	"I've known him from a boy," said Mr. Kettridge, "and, though he has his faults, a crime such as this would be almost impossible to him, no matter what motive, such as the dispute over money or his sweetheart. He may be guilty, but I doubt it."	"I've known him from a boy," said mr Kettridge, "and, though he has his faults, a crime such as this would be almost impossible to him, no matter what motive, such as the dispute over money or his sweetheart. He may be guilty, but I doubt it."	true	931.73	946.87	22.377897
6432_63723_000078_000000	"My idea, exactly," returned the colonel.	"My idea, exactly," returned the colonel.	true	947.66	949.99	21.9762
6432_63723_000078_000001	"Now as to certain matters in the store on the morning of the murder.	"Now as to certain matters in the store on the morning of the murder.	true	950.69	954.48	20.595522
6432_63723_000078_000002	The stopped clocks, for instance.	The stopped clocks, for instance.	true	954.48	956.47	23.16478
6432_63723_000078_000003	Have you any theory--"	Have you any theory-"	true	956.6	957.82	25.91037
6432_63723_000079_000000	Came, at that instant, fairly bursting into the quiet grill room, some "jolly good fellows," to take them at their own valuation.	Came, at that instant, fairly bursting into the quiet grill room, some "jolly good fellows," to take them at their own valuation.	true	958.79	967	21.24831
6432_63723_000079_000001	There were three of them, the center figure being that of Harry King, and he was very much intoxicated.	There were three of them, the center figure being that of Harry King, and he was very much intoxicated.	true	967.16	973.39	23.074785
6432_63723_000080_000000	"Hello, Harry!	"Hello, Harry!	true	974.09	975.21	22.357412
6432_63723_000080_000001	Where have you been?" some one called.	Where have you been?" some one called.	false	975.21	977.71	23.027794
6432_63723_000081_000000	King regarded his questioner gravely, as though deeply pondering over the matter.	King regarded his questioner gravely, as though deeply pondering over the matter.	true	977.84	982.75	20.809656
6432_63723_000081_000001	It was often characteristic of him that, though he became very much intoxicated, yet, at times, under such conditions, Harry King's language approached the cultured, rather than degenerated into the common talk of the ordinary drunk.	It was often characteristic of him that, though he became very much intoxicated, yet, at times, under such conditions, Harry King's language approached the cultured, rather than degenerated into the common talk of the ordinary drunk.	true	983.15	997.72	22.80102
6432_63723_000081_000002	That is not always, but sometimes.	That is not always, but sometimes.	true	998.45	1000.51	17.65253
6432_63723_000081_000003	It happened to be so now.	It happened to be so now.	true	1000.51	1002.25	20.612291
6432_63723_000082_000000	"I beg your pardon?" he said, in the cultured tones he knew so well how to use, yet of which he made so little use of late.	"I beg your pardon?" he said, in the cultured tones he knew so well how to use, yet of which he made so little use of late.	true	1002.59	1009.99	21.839935
6432_63723_000083_000000	"I said, where have you been?" remarked the other.	"I said, where have you been?" remarked the other.	true	1010.39	1013.26	22.379242
6432_63723_000083_000001	"We've missed you."	"We've missed you."	true	1013.26	1014.16	21.333294
6432_63723_000084_000000	"I have been spending a week end in the country," King remarked, with biting sarcasm.	"I have been spending a week end in the country," King remarked, with biting sarcasm.	true	1014.38	1018.99	24.058619
6432_63723_000084_000001	"Found I was getting a bit stale in my golf, don't you know--" there was a momentary pause while he regained the use of his treacherous tongue, then he went on--"I caught myself foozling a few putts, and I concluded I needed to work back up to form."	"Found I was getting a bit stale in my golf, don't you know-" there was a momentary pause while he regained the use of his treacherous tongue, then he went on-"I caught myself foozling a few putts, and I concluded I needed to work back up to form."	false	1019.24	1033.93	22.446081
6432_63723_000085_000000	There was a laugh at this, for scarcely one in the gilded grill but knew where King had been, and whither he was going.	There was a laugh at this, for scarcely one in the gilded grill but knew where King had been, and whither he was going.	true	1034.18	1040.86	22.089214
6432_63723_000085_000001	But the laugh was instantly hushed at the look that flashed from his eyes toward those who had indulged in the mirth.	But the laugh was instantly hushed at the look that flashed from his eyes toward those who had indulged in the mirth.	false	1041.29	1046.92	20.37486
6432_63723_000086_000000	King had a nasty temper that grew worse with his indulgence in drink, and it was clear that he had been indulging and intended to continue.	King had a nasty temper that grew worse with his indulgence in drink, and it was clear that he had been indulging and intended to continue.	false	1047.8	1056.16	20.662428
6432_63723_000087_000000	"I said I was--_golfing_," he went on, exceedingly distinctly, though with an effort.	"I said I was-underscore golfing underscore," he went on, exceedingly distinctly, though with an effort.	false	1056.53	1063.03	23.040237
6432_63723_000087_000001	"And now, Cat," and he nodded patronizingly to the white-aproned and respectful bartender, "will you be kind enough to see what my friends will be pleased to order that they may pour out a libation to--let us say Polonius!"	"And now, Cat," and he nodded patronizingly to the white aproned and respectful bartender, "will you be kind enough to see what my friends will be pleased to order that they may pour out a libation to-let us say Polonius!"	false	1063.22	1076.86	24.416069
6432_63723_000088_000000	"Why Polonius?" some one asked.	"Why Polonius?" some one asked.	true	1077.35	1079.08	17.811954
6432_63723_000089_000000	"Because, dear friend," replied King softly, "he somewhat resembles a certain person here, who talks too much, but who is not so wise as he thinks.	"Because, dear friend," replied King softly, "he somewhat resembles a certain person here, who talks too much, but who is not so wise as he thinks.	true	1079.69	1089.93	22.02073
6432_63723_000089_000001	And now--" he raised his glass--"to all the gods that on Olympus dwell!"	And now-" he raised his glass-"to all the gods that on Olympus dwell!"	false	1089.93	1197.75	22.575697
